GLOBALEVENTID,SQLDATE,DATEADDED,MonthYear,Year,Actor1Name,Actor1Code,Actor1CountryCode,Actor1Type1Code,Actor2Name,Actor2Code,Actor2CountryCode,Actor2Type1Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,AvgTone,NumMentions,NumSources,NumArticles,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_Type,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,SOURCEURL
1269919438,20251021,20251021231500,202510,2025,PRESIDENT,GOV,,GOV,BENIN,BEN,BEN,,1,018,018,01,1,3.4,-0.57306590257879,2,1,2,Benin,BN,1,BN,9.5,2.25,https://thenationonlineng.net/tinubu-mourns-former-speaker-agunwa-anaekwe/
1269942543,20251022,20251022013000,202510,2025,MEDIA,MED,,MED,BENIN,BEN,BEN,,1,084,084,08,2,7.0,-0.61349693251534,10,1,10,Benin,BN,1,BN,9.5,2.25,https://lanouvelletribune.info/2025/10/benin-le-journaliste-olivier-allocheme-nest-plus-libre-de-ses-mouvements/
1269933649,20251022,20251022004500,202510,2025,KATSINA,NGA,NGA,,OPERATIVE,SPY,,SPY,1,173,173,17,4,-5.0,0.78125,10,1,10,Benin,BN,1,BN,9.5,2.25,https://www.informationng.com/2025/10/anambra-police-rescue-two-children-missing-for-nine-months.html
1269919461,20251021,20251021231500,202510,2025,PRESIDENT,GOV,,GOV,REPRESENTATIVES,LEGELI,,LEG,1,010,010,01,1,0.0,-0.57306590257879,10,1,10,Benin,BN,1,BN,9.5,2.25,https://thenationonlineng.net/tinubu-mourns-former-speaker-agunwa-anaekwe/
1269922449,20251021,20251021234500,202510,2025,BENIN,BEN,BEN,,GOVERNMENT,GOV,,GOV,0,020,020,02,1,3.0,-6.76923076923077,4,1,4,Benin,BN,1,BN,9.5,2.25,https://www.channelstv.com/2025/10/21/edo-to-regulate-scavengers-scrap-dealers-to-curb-vandalism/
1269922450,20251021,20251021234500,202510,2025,BENIN,BEN,BEN,,COMMANDANT,MIL,,MIL,1,042,042,04,1,1.9,-6.76923076923077,1,1,1,Benin,BN,1,BN,9.5,2.25,https://www.channelstv.com/2025/10/21/edo-to-regulate-scavengers-scrap-dealers-to-curb-vandalism/
1269922716,20251021,20251021234500,202510,2025,GOVERNOR,GOV,,GOV,COMMANDANT,MIL,,MIL,1,042,042,04,1,1.9,-6.76923076923077,4,1,4,Benin,BN,1,BN,9.5,2.25,https://www.channelstv.com/2025/10/21/edo-to-regulate-scavengers-scrap-dealers-to-curb-vandalism/
1269922717,20251021,20251021234500,202510,2025,GOVERNOR,GOV,,GOV,COMMANDANT,MIL,,MIL,1,043,043,04,1,2.8,-6.76923076923077,9,1,9,Benin,BN,1,BN,9.5,2.25,https://www.channelstv.com/2025/10/21/edo-to-regulate-scavengers-scrap-dealers-to-curb-vandalism/
1269922718,20251021,20251021234500,202510,2025,GOVERNMENT,GOV,,GOV,BENIN CITY,NGA,NGA,,1,051,051,05,1,3.4,-6.76923076923077,5,1,5,Benin,BN,1,BN,9.5,2.25,https://www.channelstv.com/2025/10/21/edo-to-regulate-scavengers-scrap-dealers-to-curb-vandalism/
1269922896,20251021,20251021234500,202510,2025,COMMANDANT,MIL,,MIL,BENIN,BEN,BEN,,1,043,043,04,1,2.8,-6.76923076923077,1,1,1,Benin,BN,1,BN,9.5,2.25,https://www.channelstv.com/2025/10/21/edo-to-regulate-scavengers-scrap-dealers-to-curb-vandalism/
1269922897,20251021,20251021234500,202510,2025,COMMANDANT,MIL,,MIL,GOVERNOR,GOV,,GOV,1,042,042,04,1,1.9,-6.76923076923077,9,1,9,Benin,BN,1,BN,9.5,2.25,https://www.channelstv.com/2025/10/21/edo-to-regulate-scavengers-scrap-dealers-to-curb-vandalism/
1269922898,20251021,20251021234500,202510,2025,COMMANDANT,MIL,,MIL,GOVERNOR,GOV,,GOV,1,043,043,04,1,2.8,-6.76923076923077,10,1,10,Benin,BN,1,BN,9.5,2.25,https://www.channelstv.com/2025/10/21/edo-to-regulate-scavengers-scrap-dealers-to-curb-vandalism/
1269835368,20251021,20251021143000,202510,2025,BENIN,BENCVL,BEN,CVL,BENIN,BEN,BEN,,1,190,190,19,4,-10.0,-13.9784946236559,2,1,2,Benin,BN,1,BN,9.5,2.25,https://www.myjoyonline.com/65-year-old-woman-allegedly-beheaded-by-nephew-at-breman-benin/
1269835562,20251021,20251021143000,202510,2025,COMMUNITY,CVL,,CVL,BENIN,BEN,BEN,,0,190,190,19,4,-10.0,-13.9784946236559,2,1,2,Benin,BN,1,BN,9.5,2.25,https://www.myjoyonline.com/65-year-old-woman-allegedly-beheaded-by-nephew-at-breman-benin/
1269827011,20251021,20251021131500,202510,2025,CAREGIVER,HLH,,HLH,SAINT,REL,,,0,042,042,04,1,1.9,-4.11622276029056,10,1,10,Benin,BN,1,BN,9.5,2.25,https://www.cope.es/religion/hoy-en-dia/iglesia-espanola/noticias/cadena-vergueenza-estuvo-atado-joven-trastorno-mental-siete-anos-tenia-gusanos-cuerpo-20251021_3236064.html
1269827012,20251021,20251021131500,202510,2025,HOSPITAL,HLH,,HLH,SAINT,REL,,,1,043,043,04,1,2.8,-4.11622276029056,10,1,10,Benin,BN,1,BN,9.5,2.25,https://www.cope.es/religion/hoy-en-dia/iglesia-espanola/noticias/cadena-vergueenza-estuvo-atado-joven-trastorno-mental-siete-anos-tenia-gusanos-cuerpo-20251021_3236064.html
1269827311,20251021,20251021131500,202510,2025,SAINT,REL,,,HOSPITAL,HLH,,HLH,1,042,042,04,1,1.9,-4.11622276029056,10,1,10,Benin,BN,1,BN,9.5,2.25,https://www.cope.es/religion/hoy-en-dia/iglesia-espanola/noticias/cadena-vergueenza-estuvo-atado-joven-trastorno-mental-siete-anos-tenia-gusanos-cuerpo-20251021_3236064.html
1269827312,20251021,20251021131500,202510,2025,SAINT,REL,,,CAREGIVER,HLH,,HLH,0,043,043,04,1,2.8,-4.11622276029056,10,1,10,Benin,BN,1,BN,9.5,2.25,https://www.cope.es/religion/hoy-en-dia/iglesia-espanola/noticias/cadena-vergueenza-estuvo-atado-joven-trastorno-mental-siete-anos-tenia-gusanos-cuerpo-20251021_3236064.html
1269818589,20251021,20251021130000,202510,2025,BUSINESS,BUS,,BUS,AFRICA,AFR,AFR,,1,061,061,06,2,6.4,0.699300699300701,2,1,2,Benin,BN,1,BN,9.5,2.25,https://www.thehindubusinessline.com/economy/agri-business/new-delhi-to-host-2-day-global-rice-conference-from-oct-30/article70186231.ece
1269847048,20251021,20251021153000,202510,2025,IVORIAN,CIV,CIV,,BUSINESS,BUS,,BUS,1,071,071,07,2,7.4,3.18021201413428,2,1,2,Benin,BN,1,BN,9.5,2.25,https://www.ecofinagency.com/news-finances/2110-49719-julaya-secures-cfa800mln-from-cdc-ci-capital-for-regional-expansion
1269902373,20251021,20251021210000,202510,2025,BENIN,BEN,BEN,,BENIN CITY,NGA,NGA,,1,042,042,04,1,1.9,5.73065902578796,4,1,4,Benin,BN,1,BN,9.5,2.25,https://guardian.ng/politics/okpebholos-eight-year-tenure-non-negotiable-says-commissioner/
1269902374,20251021,20251021210000,202510,2025,BENIN,BEN,BEN,,BENIN CITY,NGA,NGA,,1,043,043,04,1,2.8,5.73065902578796,4,1,4,Benin,BN,1,BN,9.5,2.25,https://guardian.ng/politics/okpebholos-eight-year-tenure-non-negotiable-says-commissioner/
1269903278,20251021,20251021210000,202510,2025,BENIN CITY,NGA,NGA,,BENIN,BEN,BEN,,1,042,042,04,1,1.9,5.73065902578796,4,1,4,Benin,BN,1,BN,9.5,2.25,https://guardian.ng/politics/okpebholos-eight-year-tenure-non-negotiable-says-commissioner/
1269903279,20251021,20251021210000,202510,2025,BENIN CITY,NGA,NGA,,BENIN,BEN,BEN,,1,043,043,04,1,2.8,5.73065902578796,4,1,4,Benin,BN,1,BN,9.5,2.25,https://guardian.ng/politics/okpebholos-eight-year-tenure-non-negotiable-says-commissioner/
1269815026,20251021,20251021121500,202510,2025,MINIST,GOV,,GOV,BENIN,BEN,BEN,,1,051,051,05,1,3.4,4.6242774566474,10,1,10,"Savalou, Collines, Benin",BN,4,BN11,7.92807,1.97558,https://www.gouv.bj/article/3307/valorisation-patrimoine-beninois-gari-/
1269899726,20251021,20251021203000,202510,2025,MINISTRY,GOV,,GOV,BENIN,BEN,BEN,,1,051,051,05,1,3.4,3.74592833876222,10,1,10,France,FR,1,FR,46.0,2.0,https://malijet.com/communiques-de-presse/306094-le-salon-des-industries-musicales-d%E2%80%99afrique-francophone-sima-d.html
1269919439,20251021,20251021231500,202510,2025,PRESIDENT,GOV,,GOV,BENIN,BEN,BEN,,1,018,018,01,1,3.4,-0.57306590257879,2,1,2,Benin,BN,1,BN,9.5,2.25,https://thenationonlineng.net/tinubu-mourns-former-speaker-agunwa-anaekwe/
1243054750,20250510,20250510214500,202505,2025,BENIN,BEN,BEN,,,,,,1,010,010,01,1,0.0,0.625,10,1,10,"Abomey, Zou, Benin",BN,4,BN18,7.18286,1.99119,https://www.fratmat.info/article/2633778/culture/restitution-dahomey-le-film-documentaire-qui-redonne-voix-aux-tresors-royaux-pilles
1243092710,20250511,20250511054500,202505,2025,BENIN,BEN,BEN,,,,,,0,190,190,19,4,-10.0,0.59523809523809,10,1,10,"Koura, Benin (general), Benin",BN,4,BN00,11.894,2.93418,https://www.saidaonline.com/303338
1243105912,20250511,20250511083000,202505,2025,BENIN,BEN,BEN,,,,,,0,010,010,01,1,0.0,0.69060773480663,1,1,1,"Akure, Ondo, Nigeria",NI,4,NI48,7.25256,5.19312,https://tribuneonlineng.com/baba-fasoranti-at-99/
1243147490,20250511,20250511143000,202505,2025,NIGERIA,NGA,NGA,,,,,,0,084,084,08,2,7.0,-3.36938435940099,2,1,2,Benin,BN,1,BN,9.5,2.25,https://theeagleonline.com.ng/aso-rocks-voodoo-statistics-and-my-friend-al-venter-by-festus-adedayo/
1243060626,20250510,20250510233000,202505,2025,CITIZEN,CVL,,CVL,,,,,1,051,051,05,1,3.4,2.81329923273658,10,1,10,Benin,BN,1,BN,9.5,2.25,https://lanouvelletribune.info/2025/05/amos-elegbe-plusieurs-personnalites-du-benin-lui-rendent-hommage-apres-son-deces/
1243097474,20250511,20250511070000,202505,2025,BENIN,BEN,BEN,,,,,,0,010,010,01,1,0.0,-2.24321133412042,1,1,1,Benin,BN,1,BN,9.5,2.25,https://www.opinionnigeria.com/aso-rocks-voodoo-statistics-and-my-friend-al-venter-by-festus-adedayo/
1243080344,20250511,20250511033000,202505,2025,BENIN CITY,NGA,NGA,,,,,,0,043,043,04,1,2.8,0.62578222778473,8,1,8,Benin,BN,1,BN,9.5,2.25,https://tribuneonlineng.com/growing-up-my-doctor-almost-gave-up-on-me-because-i-was-sickly-%E2%80%95agule/
1243127237,20250511,20250511111500,202505,2025,FINLAND,FIN,FIN,,,,,,1,145,145,14,3,-7.5,3.26086956521739,6,1,6,Benin,BN,1,BN,9.5,2.25,https://www.alkhabarkw.com/uncategorized/62828.html
1243060543,20250510,20250510233000,202505,2025,,,,,DEPUTIES,COP,,COP,0,051,051,05,1,3.4,1.35593220338983,10,1,10,Benin,BN,1,BN,9.5,2.25,https://lanouvelletribune.info/2025/05/benin-yayi-echange-a-nouveau-avec-houngbedji/
1243079820,20250511,20250511033000,202505,2025,,,,,BENIN CITY,NGA,NGA,,0,042,042,04,1,1.9,0.62578222778473,8,1,8,Benin,BN,1,BN,9.5,2.25,https://tribuneonlineng.com/growing-up-my-doctor-almost-gave-up-on-me-because-i-was-sickly-%E2%80%95agule/
1243097767,20250511,20250511070000,202505,2025,NIGERIA,NGA,NGA,,BENIN,BEN,BEN,,0,010,010,01,1,0.0,-2.24321133412042,1,1,1,Benin,BN,1,BN,9.5,2.25,https://www.opinionnigeria.com/aso-rocks-voodoo-statistics-and-my-friend-al-venter-by-festus-adedayo/
1243097769,20250511,20250511070000,202505,2025,PORT HARCOURT,NGA,NGA,,BENIN,BEN,BEN,,0,010,010,01,1,0.0,-2.24321133412042,6,1,6,"Calabar, Cross River, Nigeria",NI,4,NI22,4.9517,8.322,https://www.opinionnigeria.com/aso-rocks-voodoo-statistics-and-my-friend-al-venter-by-festus-adedayo/
1243106426,20250511,20250511083000,202505,2025,PORT HARCOURT,NGA,NGA,,BENIN,BEN,BEN,,0,010,010,01,1,0.0,-3.20855614973262,2,1,2,"Calabar, Cross River, Nigeria",NI,4,NI22,4.9517,8.322,https://tribuneonlineng.com/aso-rock-voodoo-statistics-and-my-friend-al-venter/
1243085015,20250511,20250511043000,202505,2025,NIGERIA,NGA,NGA,,BENIN,BEN,BEN,,0,050,050,05,1,3.5,-2.10727969348659,6,1,6,Togo,TO,1,TO,8.0,1.166667,https://www.thisdaylive.com/index.php/2025/05/11/franco-us-military-bases-in-nigeria-nigerias-certainty-of-self-destruction-and-end-of-strategic-autonomy/
1243105201,20250511,20250511080000,202505,2025,AFRICA,AFR,AFR,,BENIN,BEN,BEN,,0,022,022,02,1,3.2,-6.27099664053751,10,1,10,Benin,BN,1,BN,9.5,2.25,https://kurierwilenski.lt/2025/05/10/dzihad-nad-zatoka-gwinejska-nowy-front-wojny-rosji-z-zachodem/
1243105212,20250511,20250511080000,202505,2025,BENIN,BEN,BEN,,BURKINA FASO,BFA,BFA,,1,150,150,15,4,-7.2,-6.27099664053751,2,1,2,Benin,BN,1,BN,9.5,2.25,https://kurierwilenski.lt/2025/05/10/dzihad-nad-zatoka-gwinejska-nowy-front-wojny-rosji-z-zachodem/
1243115423,20250511,20250511100000,202505,2025,BENIN,BENLEG,BEN,LEG,GOVERNMENT,GOV,,GOV,1,020,020,02,1,3.0,0.30674846625767,1,1,1,Benin,BN,1,BN,9.5,2.25,https://punchng.com/senate-committee-chair-urges-improved-security-in-edo-communities/
1243115853,20250511,20250511100000,202505,2025,SENATE,LEG,,LEG,GOVERNMENT,GOV,,GOV,1,020,020,02,1,3.0,0.30674846625767,9,1,9,Benin,BN,1,BN,9.5,2.25,https://punchng.com/senate-committee-chair-urges-improved-security-in-edo-communities/
1243124833,20250511,20250511110000,202505,2025,BENIN,BEN,BEN,,KING,GOV,,GOV,1,050,050,05,1,3.5,0.87527352297593,10,1,10,Benin,BN,1,BN,9.5,2.25,https://www.eldiario.es/viajes/mercado-grande-africa-occidental-benin-20-hectareas-lonja-pm_1_12289068.html
1243125031,20250511,20250511110000,202505,2025,KING,GOV,,GOV,BENIN,BEN,BEN,,1,050,050,05,1,3.5,0.87527352297593,10,1,10,Benin,BN,1,BN,9.5,2.25,https://www.eldiario.es/viajes/mercado-grande-africa-occidental-benin-20-hectareas-lonja-pm_1_12289068.html
1243097770,20250511,20250511070000,202505,2025,NIGERIA,NGA,NGA,,BENIN,BEN,BEN,,0,010,010,01,1,0.0,-2.24321133412042,1,1,1,Benin,BN,1,BN,9.5,2.25,https://www.opinionnigeria.com/aso-rocks-voodoo-statistics-and-my-friend-al-venter-by-festus-adedayo/
1243070081,20250511,20250511010000,202505,2025,ARMY,MIL,,MIL,POLICE,COP,,COP,1,190,190,19,4,-10.0,-7.33082706766917,10,1,10,Benin,BN,1,BN,9.5,2.25,https://maliactu.net/benin-attaque-armee-contre-un-poste-de-police-avance-dans-le-nord-ouest/
1243079903,20250511,20250511033000,202505,2025,BENIN,BEN,BEN,,NIGERIA,NGA,NGA,,0,138,138,13,3,-7.0,-5.57707203718048,2,1,2,Benin,BN,1,BN,9.5,2.25,https://tribuneonlineng.com/god-has-revealed-three-persons-who-can-stop-tinubu-in-2027-primate-ayodele/
1243084720,20250511,20250511043000,202505,2025,GHANA,GHA,GHA,,BENIN,BEN,BEN,,0,050,050,05,1,3.5,-2.10727969348659,6,1,6,Togo,TO,1,TO,8.0,1.166667,https://www.thisdaylive.com/index.php/2025/05/11/franco-us-military-bases-in-nigeria-nigerias-certainty-of-self-destruction-and-end-of-strategic-autonomy/
1243084519,20250511,20250511043000,202505,2025,BENIN,BEN,BEN,,GHANA,GHA,GHA,,0,050,050,05,1,3.5,-2.10727969348659,2,1,2,Togo,TO,1,TO,8.0,1.166667,https://www.thisdaylive.com/index.php/2025/05/11/franco-us-military-bases-in-nigeria-nigerias-certainty-of-self-destruction-and-end-of-strategic-autonomy/
1243085181,20250511,20250511043000,202505,2025,TOGO,TGO,TGO,,BENIN,BEN,BEN,,0,050,050,05,1,3.5,-2.10727969348659,6,1,6,Togo,TO,1,TO,8.0,1.166667,https://www.thisdaylive.com/index.php/2025/05/11/franco-us-military-bases-in-nigeria-nigerias-certainty-of-self-destruction-and-end-of-strategic-autonomy/
1243092646,20250511,20250511054500,202505,2025,,,,,BENIN,BEN,BEN,,0,190,190,19,4,-10.0,0.59523809523809,10,1,10,"Koura, Benin (general), Benin",BN,4,BN00,11.894,2.93418,https://www.saidaonline.com/303338
1243084518,20250511,20250511043000,202505,2025,BENIN,BEN,BEN,,GHANA,GHA,GHA,,0,050,050,05,1,3.5,-2.10727969348659,6,1,6,Togo,TO,1,TO,8.0,1.166667,https://www.thisdaylive.com/index.php/2025/05/11/franco-us-military-bases-in-nigeria-nigerias-certainty-of-self-destruction-and-end-of-strategic-autonomy/
1243079902,20250511,20250511033000,202505,2025,BENIN,BEN,BEN,,NIGERIA,NGA,NGA,,0,138,138,13,3,-7.0,-5.57707203718048,4,1,4,Benin,BN,1,BN,9.5,2.25,https://tribuneonlineng.com/god-has-revealed-three-persons-who-can-stop-tinubu-in-2027-primate-ayodele/
1243080182,20250511,20250511033000,202505,2025,DOCTOR,HLH,,HLH,BENIN,BEN,BEN,,1,080,080,08,2,5.0,0.62578222778473,4,1,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,4,NI11,9.08333,7.53333,https://tribuneonlineng.com/growing-up-my-doctor-almost-gave-up-on-me-because-i-was-sickly-%E2%80%95agule/
1243106425,20250511,20250511083000,202505,2025,NIGERIA,NGA,NGA,,BENIN,BEN,BEN,,0,010,010,01,1,0.0,-3.20855614973262,1,1,1,"Calabar, Cross River, Nigeria",NI,4,NI22,4.9517,8.322,https://tribuneonlineng.com/aso-rock-voodoo-statistics-and-my-friend-al-venter/
1243084521,20250511,20250511043000,202505,2025,BENIN,BEN,BEN,,NIGERIA,NGA,NGA,,0,050,050,05,1,3.5,-2.10727969348659,6,1,6,Togo,TO,1,TO,8.0,1.166667,https://www.thisdaylive.com/index.php/2025/05/11/franco-us-military-bases-in-nigeria-nigerias-certainty-of-self-destruction-and-end-of-strategic-autonomy/
1243084522,20250511,20250511043000,202505,2025,BENIN,BEN,BEN,,NIGERIA,NGA,NGA,,0,050,050,05,1,3.5,-2.10727969348659,2,1,2,Togo,TO,1,TO,8.0,1.166667,https://www.thisdaylive.com/index.php/2025/05/11/franco-us-military-bases-in-nigeria-nigerias-certainty-of-self-destruction-and-end-of-strategic-autonomy/
1243097768,20250511,20250511070000,202505,2025,NIGERIA,NGA,NGA,,BENIN,BEN,BEN,,0,010,010,01,1,0.0,-2.24321133412042,2,1,2,"Calabar, Cross River, Nigeria",NI,4,NI22,4.9517,8.322,https://www.opinionnigeria.com/aso-rocks-voodoo-statistics-and-my-friend-al-venter-by-festus-adedayo/
1243079901,20250511,20250511033000,202505,2025,BENIN,BEN,BEN,,KANO,NGA,NGA,,0,138,138,13,3,-7.0,-5.57707203718048,2,1,2,Benin,BN,1,BN,9.5,2.25,https://tribuneonlineng.com/god-has-revealed-three-persons-who-can-stop-tinubu-in-2027-primate-ayodele/
1243079900,20250511,20250511033000,202505,2025,BENIN,BEN,BEN,,NIGERIA,NGA,NGA,,0,138,138,13,3,-7.0,-5.57707203718048,2,1,2,"Niger State, Niger, Nigeria",NI,5,NI31,10.0,6.0,https://tribuneonlineng.com/god-has-revealed-three-persons-who-can-stop-tinubu-in-2027-primate-ayodele/
1243097766,20250511,20250511070000,202505,2025,NIGERIA,NGA,NGA,,BENIN,BEN,BEN,,0,010,010,01,1,0.0,-2.24321133412042,1,1,1,Benin,BN,1,BN,9.5,2.25,https://www.opinionnigeria.com/aso-rocks-voodoo-statistics-and-my-friend-al-venter-by-festus-adedayo/
1243097765,20250511,20250511070000,202505,2025,NIGERIA,NGA,NGA,,BENIN,BEN,BEN,,0,010,010,01,1,0.0,-2.24321133412042,3,1,2,"Akure, Ondo, Nigeria",NI,4,NI48,7.25256,5.19312,https://www.opinionnigeria.com/aso-rocks-voodoo-statistics-and-my-friend-al-venter-by-festus-adedayo/
1243085016,20250511,20250511043000,202505,2025,NIGERIA,NGA,NGA,,BENIN,BEN,BEN,,0,050,050,05,1,3.5,-2.10727969348659,2,1,2,Togo,TO,1,TO,8.0,1.166667,https://www.thisdaylive.com/index.php/2025/05/11/franco-us-military-bases-in-nigeria-nigerias-certainty-of-self-destruction-and-end-of-strategic-autonomy/
1243084524,20250511,20250511043000,202505,2025,BENIN,BEN,BEN,,TOGO,TGO,TGO,,0,050,050,05,1,3.5,-2.10727969348659,6,1,6,Togo,TO,1,TO,8.0,1.166667,https://www.thisdaylive.com/index.php/2025/05/11/franco-us-military-bases-in-nigeria-nigerias-certainty-of-self-destruction-and-end-of-strategic-autonomy/
1243084719,20250511,20250511043000,202505,2025,GHANA,GHA,GHA,,BENIN,BEN,BEN,,0,050,050,05,1,3.5,-2.10727969348659,2,1,2,Togo,TO,1,TO,8.0,1.166667,https://www.thisdaylive.com/index.php/2025/05/11/franco-us-military-bases-in-nigeria-nigerias-certainty-of-self-destruction-and-end-of-strategic-autonomy/
1243084520,20250511,20250511043000,202505,2025,BENIN,BEN,BEN,,GHANA,GHA,GHA,,0,050,050,05,1,3.5,-2.10727969348659,2,1,2,"Zaria, Kaduna, Nigeria",NI,4,NI23,11.1132,7.72518,https://www.thisdaylive.com/index.php/2025/05/11/franco-us-military-bases-in-nigeria-nigerias-certainty-of-self-destruction-and-end-of-strategic-autonomy/
1243084523,20250511,20250511043000,202505,2025,BENIN,BEN,BEN,,NIGERIA,NGA,NGA,,0,050,050,05,1,3.5,-2.10727969348659,2,1,2,"Zaria, Kaduna, Nigeria",NI,4,NI23,11.1132,7.72518,https://www.thisdaylive.com/index.php/2025/05/11/franco-us-military-bases-in-nigeria-nigerias-certainty-of-self-destruction-and-end-of-strategic-autonomy/
1243084525,20250511,20250511043000,202505,2025,BENIN,BEN,BEN,,TOGO,TGO,TGO,,0,050,050,05,1,3.5,-2.10727969348659,2,1,2,"Zaria, Kaduna, Nigeria",NI,4,NI23,11.1132,7.72518,https://www.thisdaylive.com/index.php/2025/05/11/franco-us-military-bases-in-nigeria-nigerias-certainty-of-self-destruction-and-end-of-strategic-autonomy/
1243084721,20250511,20250511043000,202505,2025,GHANA,GHA,GHA,,BENIN,BEN,BEN,,0,050,050,05,1,3.5,-2.10727969348659,2,1,2,"Zaria, Kaduna, Nigeria",NI,4,NI23,11.1132,7.72518,https://www.thisdaylive.com/index.php/2025/05/11/franco-us-military-bases-in-nigeria-nigerias-certainty-of-self-destruction-and-end-of-strategic-autonomy/
1243085017,20250511,20250511043000,202505,2025,NIGERIA,NGA,NGA,,BENIN,BEN,BEN,,0,050,050,05,1,3.5,-2.10727969348659,2,1,2,"Zaria, Kaduna, Nigeria",NI,4,NI23,11.1132,7.72518,https://www.thisdaylive.com/index.php/2025/05/11/franco-us-military-bases-in-nigeria-nigerias-certainty-of-self-destruction-and-end-of-strategic-autonomy/
1243085182,20250511,20250511043000,202505,2025,TOGO,TGO,TGO,,BENIN,BEN,BEN,,0,050,050,05,1,3.5,-2.10727969348659,2,1,2,"Zaria, Kaduna, Nigeria",NI,4,NI23,11.1132,7.72518,https://www.thisdaylive.com/index.php/2025/05/11/franco-us-military-bases-in-nigeria-nigerias-certainty-of-self-destruction-and-end-of-strategic-autonomy/
1243084526,20250511,20250511043000,202505,2025,BENIN,BEN,BEN,,TOGO,TGO,TGO,,0,050,050,05,1,3.5,-2.10727969348659,2,1,2,Togo,TO,1,TO,8.0,1.166667,https://www.thisdaylive.com/index.php/2025/05/11/franco-us-military-bases-in-nigeria-nigerias-certainty-of-self-destruction-and-end-of-strategic-autonomy/
1243085183,20250511,20250511043000,202505,2025,TOGO,TGO,TGO,,BENIN,BEN,BEN,,0,050,050,05,1,3.5,-2.10727969348659,2,1,2,Togo,TO,1,TO,8.0,1.166667,https://www.thisdaylive.com/index.php/2025/05/11/franco-us-military-bases-in-nigeria-nigerias-certainty-of-self-destruction-and-end-of-strategic-autonomy/
1243105213,20250511,20250511080000,202505,2025,BENIN,BEN,BEN,,BURKINA FASO,BFA,BFA,,1,150,150,15,4,-7.2,-6.27099664053751,8,1,8,Benin,BN,1,BN,9.5,2.25,https://kurierwilenski.lt/2025/05/10/dzihad-nad-zatoka-gwinejska-nowy-front-wojny-rosji-z-zachodem/
1281271716,20251228,20251228154500,202512,2025,BENIN,BEN,BEN,,,,,,1,080,080,08,2,5.0,-3.00751879699248,8,1,8,"Godomey, Atlantique, Benin",BN,4,BN09,6.38948,2.34581,https://lanouvelletribune.info/2025/12/benin-une-operation-policiere-mene-a-labandon-dun-vehicule-vole-a-godomey/
1281280778,20251228,20251228180000,202512,2025,BENIN,BEN,BEN,,,,,,1,042,042,04,1,1.9,4.97630331753554,2,1,2,"Doha, Ad Daw?ah, Qatar",QA,4,QA01,25.2867,51.5333,https://dailypost.ng/2025/12/28/shettima-alia-others-attend-akumes-son-wedding-in-benue/
1281280779,20251228,20251228180000,202512,2025,BENIN,BEN,BEN,,,,,,1,042,042,04,1,1.9,4.97630331753554,2,1,2,Benin,BN,1,BN,9.5,2.25,https://dailypost.ng/2025/12/28/shettima-alia-others-attend-akumes-son-wedding-in-benue/
1281280780,20251228,20251228180000,202512,2025,BENIN,BEN,BEN,,,,,,0,046,046,04,1,7.0,4.97630331753554,2,1,2,Benin,BN,1,BN,9.5,2.25,https://dailypost.ng/2025/12/28/shettima-alia-others-attend-akumes-son-wedding-in-benue/
1281280784,20251228,20251228180000,202512,2025,BENIN,BENGOV,BEN,GOV,,,,,1,017,017,01,1,0.0,4.97630331753554,2,1,2,Benin,BN,1,BN,9.5,2.25,https://dailypost.ng/2025/12/28/shettima-alia-others-attend-akumes-son-wedding-in-benue/
1281280785,20251228,20251228180000,202512,2025,BENIN,BENGOV,BEN,GOV,,,,,1,042,042,04,1,1.9,4.97630331753554,2,1,2,Benin,BN,1,BN,9.5,2.25,https://dailypost.ng/2025/12/28/shettima-alia-others-attend-akumes-son-wedding-in-benue/
1281280887,20251228,20251228180000,202512,2025,COMMUNITY,CVL,,CVL,,,,,0,180,180,18,4,-9.0,-12.0,10,1,10,Benin,BN,1,BN,9.5,2.25,https://dailypost.ng/2025/12/28/police-arrest-man-who-killed-europe-based-childhood-friend-in-benin/
1281280934,20251228,20251228180000,202512,2025,EUROPE,EUR,EUR,,,,,,0,042,042,04,1,1.9,-12.0,10,1,10,Benin,BN,1,BN,9.5,2.25,https://dailypost.ng/2025/12/28/police-arrest-man-who-killed-europe-based-childhood-friend-in-benin/
1281280935,20251228,20251228180000,202512,2025,EUROPE,EUR,EUR,,,,,,0,051,051,05,1,3.4,-12.0,10,1,10,Benin,BN,1,BN,9.5,2.25,https://dailypost.ng/2025/12/28/police-arrest-man-who-killed-europe-based-childhood-friend-in-benin/
1281280966,20251228,20251228180000,202512,2025,PRESIDENT,GOV,,GOV,,,,,1,017,017,01,1,0.0,4.97630331753554,6,1,6,Benin,BN,1,BN,9.5,2.25,https://dailypost.ng/2025/12/28/shettima-alia-others-attend-akumes-son-wedding-in-benue/
1281280972,20251228,20251228180000,202512,2025,PRESIDENT,GOV,,GOV,,,,,1,042,042,04,1,1.9,4.97630331753554,6,1,6,Benin,BN,1,BN,9.5,2.25,https://dailypost.ng/2025/12/28/shettima-alia-others-attend-akumes-son-wedding-in-benue/
